Ticker,Name,Sector,Price,Dividend Yield,1-Year Dividend Growth,5-Year Dividend Growth (Annualized),Dividends Per Share (TTM),Market Cap ($M),Trailing P/E Ratio,Payout Ratio,Beta,52-Week High,52-Week Low
TALO,Talos Energy Inc,Energy,"1,334.0%",0,N/A,N/A,$0.00,"$1,674.92",3,0.0%,,$22.63,10.69
TALS,Talaris Therapeutics Inc,N/A,306.0%,0,N/A,N/A,$0.00,$129.03,0,N/A,,$8.09,0.89
TARS,Tarsus Pharmaceuticals Inc,N/A,"1,825.0%",0,N/A,N/A,$0.00,$489.17,0,N/A,,$20.09,11.33
TBBK,Bancorp Inc. (The),Financial Services,"3,174.0%",0,N/A,N/A,$0.00,"$1,735.91",12,0.0%,,$37.58,18.12
TBI,TrueBlue Inc,Industrials,"1,769.0%",0,N/A,N/A,$0.00,$548.80,12,0.0%,,$22.75,14.2
TBPH,Theravance Biopharma Inc,Healthcare,"1,072.0%",0,N/A,N/A,$0.00,$619.59,0,N/A,,$12.03,7.53
TCBI,"Texas Capital Bancshares, Inc.",Financial Services,"4,894.0%",0,N/A,N/A,$0.00,"$2,342.74",7,0.0%,,$69.27,42.79
TCBK,Trico Bancshares,Financial Services,"3,341.0%",0.03533435439,20.0%,12.0%,$1.18,"$1,109.44",8,28.1%,0.8,$57.00,28.22
TCBX,Third Coast Bancshares Inc,N/A,"1,693.0%",0,N/A,N/A,$0.00,$229.92,0,N/A,,$23.51,12.31
TCI,"Transcontinental Realty Investors, Inc.",Real Estate,"3,693.0%",0,N/A,N/A,$0.00,$319.05,1,0.0%,,$47.76,34.96
TCMD,Tactile Systems Technology Inc,Healthcare,"2,353.0%",0,N/A,N/A,$0.00,$546.74,N/A,0.0%,,$25.38,6.29
TCS,Container Store Group Inc,Consumer Cyclical,291.0%,0,N/A,N/A,$0.00,$145.34,N/A,0.0%,,$8.09,2.15
TCX,"Tucows, Inc.",Technology,"2,800.0%",0,N/A,N/A,$0.00,$303.28,N/A,0.0%,,$54.53,16.03
TDS,"Telephone And Data Systems, Inc.",Communication Services,728.0%,0.1016483516,2.8%,2.9%,$0.71,$765.35,N/A,N/A,,$16.33,6.28
TDUP,ThredUp Inc,N/A,248.0%,0,N/A,N/A,$0.00,$75.60,0,N/A,,$3.72,0.7305
TDW,Tidewater Inc.,Energy,"4,672.0%",0,N/A,N/A,$0.00,"$2,376.39","2,054",0.0%,,$51.88,17.51
TELL,Tellurian Inc,Energy,132.0%,0,N/A,N/A,$0.00,$742.91,N/A,0.0%,,$4.89,0.94
TENB,Tenable Holdings Inc,Technology,"4,073.0%",0,N/A,N/A,$0.00,"$4,677.16",N/A,0.0%,,$52.55,28.8
TEX,Terex Corp.,Industrials,"5,578.0%",0.01002040509,N/A,N/A,$0.56,"$3,781.88",10,10.7%,,$60.69,26.4
TFIN,Triumph Financial Inc,N/A,"5,923.0%",0,N/A,N/A,$0.00,"$1,384.25",16,0.0%,,$76.49,45.08
TFM,Fresh Market Holdings Inc (The),N/A,NaN,0,N/A,N/A,$0.00,$0.00,0,N/A,,NaN,NaN
TG,Tredegar Corp.,Basic Materials,663.0%,0.07646112517,8.3%,3.4%,$0.51,$225.33,20,155.8%,,$12.08,5.85
TGAN,Transphorm Inc,N/A,344.0%,0,N/A,N/A,$0.00,$204.22,0,N/A,,$7.67,2.7
TGH,Textainer Group Holdings Limited,Industrials,"3,936.0%",0.02760988695,N/A,N/A,$1.09,"$1,668.76",6,18.5%,,$40.50,24.62
TGI,Triumph Group Inc.,Industrials,"1,221.0%",0,N/A,N/A,$0.00,$799.64,9,0.0%,,$16.87,7.84
TGNA,TEGNA Inc,Communication Services,"1,529.0%",0.02464661256,0.0%,6.3%,$0.38,"$3,440.68",6,14.1%,,$22.04,15
TGTX,TG Therapeutics Inc,Healthcare,"2,360.0%",0,N/A,N/A,$0.00,"$3,525.75",N/A,0.0%,,$35.67,3.96
TH,Target Hospitality Corp,Energy,"1,332.0%",0,N/A,N/A,$0.00,"$1,350.31",0,N/A,,$18.48,4.85
THFF,First Financial Corp. - Indiana,Financial Services,"3,209.0%",0.03365534434,N/A,N/A,$1.06,$387.19,6,19.4%,0.5,$47.81,30.06
THR,Thermon Group Holdings Inc,Industrials,"2,551.0%",0,N/A,N/A,$0.00,$859.20,26,0.0%,,$27.85,13.26
THRD,Third Harmonic Bio Inc,N/A,500.0%,0,N/A,N/A,$0.00,$201.82,0,N/A,,$24.60,3.75
THRM,Gentherm Inc,Consumer Cyclical,"5,537.0%",0,N/A,N/A,$0.00,"$1,834.28",89,0.0%,,$76.13,49.45
THRN,Thorne Healthtech Inc,N/A,475.0%,0,N/A,N/A,$0.00,$255.83,0,N/A,,$6.45,3.41
THRX,Theseus Pharmaceuticals Inc,N/A,952.0%,0,N/A,N/A,$0.00,$414.85,0,N/A,,$14.77,4.01
THRY,Thryv Holdings Inc,N/A,"2,432.0%",0,N/A,N/A,$0.00,$846.91,28,0.0%,,$28.80,17.3
THS,Treehouse Foods Inc,Consumer Defensive,"5,186.0%",0,N/A,N/A,$0.00,"$2,920.46",N/A,0.0%,,$55.30,39.78
TIL,Instil Bio Inc,N/A,53.0%,0,N/A,N/A,$0.00,$68.94,0,N/A,,$7.71,0.471
TILE,Interface Inc.,Consumer Cyclical,831.0%,0.004798937872,0.0%,-31.2%,$0.04,$482.09,84,40.7%,1.2,$14.76,6.49
TIPT,Tiptree Inc,Financial Services,"1,425.0%",0.01253676453,25.0%,7.4%,$0.18,$523.58,0,N/A,0.6,$16.79,9.84
TITN,Titan Machinery Inc,Industrials,"2,894.0%",0,N/A,N/A,$0.00,$655.99,6,0.0%,,$47.87,21.5
TK,Teekay Corp,Energy,599.0%,0,N/A,N/A,$0.00,$588.93,5,0.0%,,$6.75,2.54
TKNO,Alpha Teknova Inc,N/A,301.0%,0,N/A,N/A,$0.00,$84.95,0,N/A,,$10.91,1.62
TLS,Telos Corp,N/A,246.0%,0,N/A,N/A,$0.00,$170.70,0,N/A,,$12.51,1.53
TLYS,Tillys Inc,Consumer Cyclical,675.0%,0,N/A,N/A,$0.00,$152.37,N/A,0.0%,,$10.35,6.05
TMCI,Treace Medical Concepts Inc,N/A,"2,555.0%",0,N/A,N/A,$0.00,"$1,566.22",0,N/A,,$27.97,14.06
TMDX,Transmedics Group Inc,Healthcare,"8,007.0%",0,N/A,N/A,$0.00,"$2,606.57",0,N/A,,$90.15,30
TMHC,Taylor Morrison Home Corp.,Consumer Cyclical,"4,713.0%",0,N/A,N/A,$0.00,"$5,142.47",5,0.0%,,$48.10,22.38
TMP,Tompkins Financial Corp,Financial Services,"5,693.0%",0.04215703496,5.3%,4.6%,$2.32,$826.56,10,41.2%,0.7,$82.52,47.62
TMST,TimkenSteel Corp,Basic Materials,"1,948.0%",0,N/A,N/A,$0.00,$854.70,20,0.0%,,$20.95,14.09
TNC,Tennant Co.,Industrials,"7,937.0%",0.01335517198,6.0%,4.8%,$1.04,"$1,469.15",18,24.2%,,$82.07,55.6
TNET,TriNet Group Inc,Industrials,"9,435.0%",0,N/A,N/A,$0.00,"$5,605.80",16,0.0%,,$111.85,60.61
TNGX,Tango Therapeutics Inc,N/A,374.0%,0,N/A,N/A,$0.00,$330.64,0,N/A,,$8.56,2.47
TNK,Teekay Tankers Ltd,Energy,"3,779.0%",0,N/A,N/A,$0.00,"$1,107.74",3,0.0%,,$47.75,14.81
TNYA,Tenaya Therapeutics Inc,N/A,574.0%,0,N/A,N/A,$0.00,$383.83,0,N/A,,$8.09,1.64
TOI,Oncology Institute Inc (The),N/A,56.0%,0,N/A,N/A,$0.00,$42.20,0,N/A,,$7.60,0.33
TOWN,Townebank Portsmouth VA,Financial Services,"2,346.0%",0.03874423162,15.0%,7.5%,$0.91,"$1,212.38",0,N/A,,$32.90,21.22
TPB,Turning Point Brands Inc,Consumer Defensive,"2,296.0%",0.01084151593,8.3%,10.2%,$0.25,$403.76,0,N/A,,$30.49,18.64
TPC,Tutor Perini Corp,Industrials,660.0%,0,N/A,N/A,$0.00,$340.86,N/A,0.0%,,$9.60,4.9
TPH,Tri Pointe Homes Inc.,Consumer Cyclical,"3,185.0%",0,N/A,N/A,$0.00,"$3,188.19",6,0.0%,,$33.56,14.59
TPIC,TPI Composites Inc,Industrials,900.0%,0,N/A,N/A,$0.00,$382.32,N/A,0.0%,,$25.05,8.46
TR,"Tootsie Roll Industries, Inc.",Consumer Defensive,"3,691.0%",0.009753454348,0.0%,0.0%,$0.35,"$1,508.57",20,32.4%,,$45.90,31.83
TRC,Tejon Ranch Co.,Industrials,"1,697.0%",0,N/A,N/A,$0.00,$453.28,34,0.0%,,$20.65,14.31
TREE,LendingTree Inc.,Financial Services,"2,168.0%",0,N/A,N/A,$0.00,$279.90,N/A,0.0%,,$53.69,16.02
TRMK,Trustmark Corp.,Financial Services,"2,168.0%",0.04154048863,0.0%,0.0%,$0.90,"$1,323.97",14,59.2%,0.7,$37.13,19.85
TRN,"Trinity Industries, Inc.",Industrials,"2,349.0%",0.04427415922,13.0%,14.9%,$0.97,"$1,906.19",29,123.9%,,$31.05,20.07
TRNO,Terreno Realty Corp,Real Estate,"5,662.0%",0.02693439346,17.6%,12.7%,$1.53,"$4,714.07",23,58.4%,,$66.60,49.68
TRNS,Transcat Inc,Industrials,"8,724.0%",0,N/A,N/A,$0.00,$666.77,0,N/A,,$94.10,50.32
TROX,Tronox Holdings plc,Basic Materials,"1,199.0%",0.04090568529,0.0%,22.7%,$0.49,"$1,879.17",0,N/A,,$17.29,10.58
TRS,Trimas Corporation,Industrials,"2,573.0%",0.006197267651,N/A,N/A,$0.16,"$1,067.70",19,11.8%,0.8,$31.74,21.28
TRST,Trustco Bank Corp.,Financial Services,"2,875.0%",0.05008695652,2.9%,39.5%,$1.39,$56.13,1,35.0%,0.6,$37.63,26.57
TRTN,Triton International Ltd,Industrials,"8,300.0%",0.03373493976,7.7%,6.1%,$2.71,"$4,570.15",7,25.0%,,$83.64,48.39
TRTX,TPG RE Finance Trust Inc,Real Estate,752.0%,0.1215214006,0.0%,-11.0%,$0.91,$582.15,N/A,N/A,,$10.01,5.14
TRUE,Truecar Inc,Communication Services,215.0%,0,N/A,N/A,$0.00,$191.77,N/A,0.0%,,$3.49,1.3
TRUP,Trupanion Inc,Financial Services,"2,260.0%",0,N/A,N/A,$0.00,$931.69,N/A,0.0%,,$82.49,19.51
TSE,Trinseo PLC,Basic Materials,"1,226.0%",0.08808335157,-56.3%,-18.9%,$1.08,$430.89,N/A,N/A,,$42.41,11.79
TSP,TuSimple Holdings Inc,N/A,201.0%,0,N/A,N/A,$0.00,$405.43,N/A,0.0%,,$10.85,0.75
TSVT,2seventy bio Inc,N/A,"1,000.0%",0,N/A,N/A,$0.00,$501.99,0,N/A,,$18.88,8.25
TTCF,Tattooed Chef Inc,N/A,52.8%,0,N/A,N/A,$0.00,$44.21,N/A,0.0%,,$8.43,0.5028
TTEC,TTEC Holdings Inc,Technology,"3,277.0%",0.03151156431,N/A,N/A,$1.03,"$1,548.48",18,55.2%,,$75.21,30.77
TTGT,Techtarget Inc.,Communication Services,"3,131.0%",0,N/A,N/A,$0.00,$878.92,24,0.0%,,$72.79,28.25
TTI,"Tetra Technologies, Inc.",Energy,271.0%,0,N/A,N/A,$0.00,$350.67,57,0.0%,,$5.06,2.43
TTMI,TTM Technologies Inc,Technology,"1,338.0%",0,N/A,N/A,$0.00,"$1,372.60",19,0.0%,,$17.49,11.13
TTSH,Tile Shop Hldgs Inc,Consumer Cyclical,541.0%,0,N/A,N/A,$0.00,$241.32,16,0.0%,,$5.97,2.7
TUP,Tupperware Brands Corporation,Consumer Cyclical,79.2%,0,N/A,N/A,$0.00,$35.23,1,0.0%,,$12.86,0.66
TVTX,Travere Therapeutics Inc,N/A,"1,614.0%",0,N/A,N/A,$0.00,"$1,204.17",0,N/A,,$29.14,14.51
TWI,"Titan International, Inc.",Industrials,"1,123.0%",0,N/A,N/A,$0.00,$708.92,4,0.0%,,$17.29,9.23
TWNK,Hostess Brands Inc,Consumer Defensive,"2,526.0%",0,N/A,N/A,$0.00,"$3,355.80",20,0.0%,,$29.00,20.47
TWO,Two Harbors Investment Corp,Real Estate,"1,317.0%",0.1822323462,252.9%,30.5%,$2.40,"$1,273.08",N/A,N/A,,$19.18,11.2
TWOU,2U Inc,Consumer Defensive,363.0%,0,N/A,N/A,$0.00,$291.92,N/A,0.0%,,$13.15,3.37
TWST,Twist Bioscience Corp,Healthcare,"1,728.0%",0,N/A,N/A,$0.00,$987.50,N/A,0.0%,,$58.76,11.46
TXRH,Texas Roadhouse Inc,Consumer Cyclical,"10,881.0%",0.01836728038,N/A,N/A,$2.00,"$7,290.27",26,47.9%,0.7,$115.57,70.53
TYRA,Tyra Biosciences Inc,N/A,"1,751.0%",0,N/A,N/A,$0.00,$745.26,0,N/A,,$19.74,5.5
UBA,"Urstadt Biddle Properties, Inc.",Real Estate,"2,002.0%",0.04145854146,-12.3%,-5.1%,$1.40,$786.20,31,207.9%,,$21.10,14.51
UBSI,"United Bankshares, Inc.",Financial Services,"2,954.0%",0.04874746107,0.0%,1.1%,$1.41,"$3,985.94",10,47.9%,0.9,$42.44,27.1
UCBI,United Community Banks Inc,Financial Services,"2,412.0%",0.03663188599,9.5%,8.9%,$0.88,"$2,777.53",10,34.0%,1.0,$38.25,20.02
UCTT,Ultra Clean Hldgs Inc,Technology,"3,619.0%",0,N/A,N/A,$0.00,"$1,617.69",178,0.0%,,$39.10,23.32
UDMY,Udemy Inc,N/A,"1,002.0%",0,N/A,N/A,$0.00,"$1,470.68",N/A,0.0%,,$17.26,8.17
UE,Urban Edge Properties,Real Estate,"1,427.0%",0.04484933427,N/A,N/A,$0.63,"$1,677.67",96,436.0%,,$16.80,12.49
UEC,Uranium Energy Corp,Energy,341.0%,0,N/A,N/A,$0.00,"$1,287.38",789,0.0%,,$4.65,2.3
UEIC,Universal Electronics Inc.,Technology,914.0%,0,N/A,N/A,$0.00,$117.52,N/A,0.0%,,$29.28,7.59
UFCS,United Fire Group Inc,Financial Services,"2,217.0%",0.02843142353,0.0%,-12.4%,$0.63,$559.51,N/A,N/A,0.4,$35.13,20.85
UFI,"UNIFI, Inc.",Consumer Cyclical,753.0%,0,N/A,N/A,$0.00,$135.96,N/A,0.0%,,$14.79,6.33
UFPI,UFP Industries Inc,Basic Materials,"9,013.0%",0.01101938681,N/A,N/A,$0.99,"$5,555.39",9,10.0%,1.1,$98.50,65
UFPT,UFP Technologies Inc.,Consumer Cyclical,"19,115.0%",0,N/A,N/A,$0.00,"$1,455.45",0,N/A,,$196.31,74
UHT,Universal Health Realty Income Trust,Real Estate,"4,614.0%",0.06241872562,1.4%,1.4%,$2.80,$636.92,32,191.7%,,$55.86,39.19
UIS,Unisys Corp.,Technology,405.0%,0,N/A,N/A,$0.00,$276.47,N/A,0.0%,,$14.62,3.05
ULCC,Frontier Group Holdings Inc,N/A,911.0%,0,N/A,N/A,$0.00,"$1,990.69",0,N/A,,$15.25,7.61
ULH,Universal Logistics Holdings Inc,Industrials,"2,778.0%",0.01499543481,0.0%,-0.9%,$0.42,$730.28,5,7.2%,1.0,$44.50,23.91
UMBF,UMB Financial Corp.,Financial Services,"5,740.0%",0.02648083624,2.7%,5.6%,$1.49,"$2,784.41",7,17.4%,1.0,$96.78,50.1
UMH,UMH Properties Inc,Real Estate,"1,526.0%",0.05373525557,2.5%,2.6%,$0.80,$927.50,N/A,N/A,,$20.50,13.55
UNF,Unifirst Corp.,Industrials,"16,573.0%",0.007482049116,3.3%,22.5%,$1.23,"$2,503.14",24,22.4%,,$204.90,157.73
UNFI,United Natural Foods Inc.,Consumer Defensive,"2,024.0%",0,N/A,N/A,$0.00,"$1,186.08",9,0.0%,,$48.26,19.62
UNIT,Uniti Group Inc,Real Estate,414.0%,0.1449275362,0.0%,-24.2%,$0.56,$987.69,N/A,N/A,1.8,$8.96,2.75
UNTY,"Unity Bancorp, Inc.",Financial Services,"2,356.0%",0.01931507394,9.1%,11.4%,$0.46,$237.22,0,N/A,0.5,$29.32,19.8
UONE,Urban One Inc,Communication Services,553.0%,0,N/A,N/A,$0.00,$242.42,0,N/A,,$8.04,4.33
UONEK,Urban One Inc,Communication Services,559.0%,0,N/A,N/A,$0.00,$242.42,6,0.0%,,$6.34,3.36
UP,Wheels Up Experience Inc,N/A,113.0%,0,N/A,N/A,$0.00,$284.32,0,N/A,,$28.80,1.01
UPBD,Upbound Group Inc,N/A,"3,049.0%",0.04421458964,N/A,N/A,$1.35,"$1,705.41",0,N/A,,$34.29,16.57
UPLD,Upland Software Inc,Technology,323.0%,0,N/A,N/A,$0.00,$104.78,0,N/A,,$15.77,2.73
UPWK,Upwork Inc,Industrials,893.0%,0,N/A,N/A,$0.00,"$1,191.86",N/A,0.0%,,$25.05,6.56
URBN,"Urban Outfitters, Inc.",Consumer Cyclical,"3,134.0%",0,N/A,N/A,$0.00,"$2,905.15",16,0.0%,,$34.48,18.2
URG,Ur-Energy Inc.,Energy,101.0%,0,N/A,N/A,$0.00,$267.37,0,N/A,,$1.50,0.8201
USCB,USCB Financial Holdings Inc,N/A,"1,078.0%",0,N/A,N/A,$0.00,$211.53,0,N/A,,$14.97,8.56
USLM,United States Lime & Minerals Inc.,Basic Materials,"19,229.0%",0.004149076452,0.0%,8.2%,$0.80,"$1,094.13",20,8.4%,0.6,$196.80,101.45
USM,United States Cellular Corporation,Communication Services,"1,611.0%",0,N/A,N/A,$0.00,$833.09,N/A,0.0%,,$32.41,13.79
USNA,Usana Health Sciences Inc,Consumer Defensive,"6,103.0%",0,N/A,N/A,$0.00,"$1,177.77",18,0.0%,,$76.58,48.61
USPH,"U.S. Physical Therapy, Inc.",Healthcare,"11,366.0%",0.01468889823,N/A,N/A,$1.67,"$1,484.69",53,77.3%,,$129.17,72.34
UTI,Universal Technical Institute Inc,Consumer Defensive,675.0%,0,N/A,N/A,$0.00,$229.95,73,0.0%,,$8.31,5.27
UTL,Unitil Corp.,Utilities,"5,121.0%",0.03059973289,3.8%,2.1%,$1.57,$823.83,19,57.0%,,$60.16,43.35
UTMD,"Utah Medical Products, Inc.",Healthcare,"8,776.0%",0.01329366366,1.7%,1.8%,$1.17,$318.40,0,N/A,0.8,$108.12,78.83
UTZ,Utz Brands Inc,N/A,"1,624.0%",0.01378549708,N/A,N/A,$0.22,"$1,316.87",0,N/A,,$19.71,13.12
UUUU,Energy Fuels Inc,Energy,603.0%,0,N/A,N/A,$0.00,$952.92,0,N/A,,$8.24,4.69
UVE,Universal Insurance Holdings Inc,Financial Services,"1,559.0%",0.04043034437,0.0%,0.0%,$0.63,$474.56,N/A,N/A,,$19.95,8.12
UVSP,Univest Financial Corp,Financial Services,"1,851.0%",0.04432376811,N/A,N/A,$0.82,$544.74,7,30.7%,0.7,$28.36,16.11
UVV,Universal Corp.,Consumer Defensive,"5,039.0%",0.06350466362,0.0%,1.0%,$3.09,"$1,237.34",10,62.1%,,$58.51,42.35
VAL,Valaris Ltd,Energy,"5,656.0%",0,N/A,N/A,$0.00,"$4,252.25",16,0.0%,,$80.00,37.17
VALU,"Value Line, Inc.",Financial Services,"4,852.0%",0.02099075679,12.0%,8.1%,$1.02,$457.97,26,54.2%,,$116.09,41.37
VBIV,VBI Vaccines Inc.,Healthcare,221.0%,0,N/A,N/A,$0.00,$19.02,N/A,0.0%,,$40.50,2.16
VBTX,Veritex Holdings Inc,Financial Services,"1,837.0%",0.04238751435,N/A,N/A,$0.78,$996.54,7,28.2%,1.1,$32.45,14.75
VC,Visteon Corp.,Consumer Cyclical,"14,257.0%",0,N/A,N/A,$0.00,"$4,041.79",30,0.0%,,$171.66,97.25
VCEL,Vericel Corp,Healthcare,"3,648.0%",0,N/A,N/A,$0.00,"$1,735.17",N/A,0.0%,,$36.69,17.3
VCSA,Vacasa Inc,N/A,61.9%,0,N/A,N/A,$0.00,$147.85,0,N/A,,$5.70,0.58
VCTR,Victory Capital Holdings Inc,Financial Services,"3,066.0%",0.03644293117,N/A,N/A,$1.12,"$2,050.83",8,31.4%,1.2,$33.22,21.19
VCYT,Veracyte Inc,Healthcare,"2,553.0%",0,N/A,N/A,$0.00,"$1,848.81",0,N/A,,$32.40,14.92
VECO,Veeco Instruments Inc,Technology,"2,421.0%",0,N/A,N/A,$0.00,"$1,251.49",8,0.0%,,$25.87,16.11
VEL,Velocity Financial Inc,Financial Services,"1,250.0%",0,N/A,N/A,$0.00,$407.53,0,N/A,,$13.60,7.81
VERA,Vera Therapeutics Inc,N/A,"1,727.0%",0,N/A,N/A,$0.00,$764.39,0,N/A,,$23.39,5.2
VERI,Veritone Inc,Technology,418.0%,0,N/A,N/A,$0.00,$153.93,N/A,0.0%,,$10.99,2.98
VERU,Veru Inc,Healthcare,113.0%,0,N/A,N/A,$0.00,$100.84,N/A,0.0%,,$24.55,0.9337
VERV,Verve Therapeutics Inc,N/A,"1,855.0%",0,N/A,N/A,$0.00,"$1,148.81",0,N/A,,$43.00,13.01
VGR,Vector Group Ltd,Consumer Defensive,"1,262.0%",0.06339144216,0.0%,-12.9%,$0.78,"$1,967.90",13,76.5%,,$13.93,8.21
VHI,"Valhi, Inc.",Basic Materials,"1,425.0%",0.02228957252,0.0%,32.0%,$0.32,$402.98,10,22.7%,,$52.89,12.05
VIA,Via Renewables Inc,N/A,945.0%,0.2755167208,0.0%,0.0%,$2.60,$30.11,0,N/A,0.8,$41.11,9.29
VIAV,Viavi Solutions Inc,Technology,"1,040.0%",0,N/A,N/A,$0.00,"$2,313.47",55,0.0%,,$16.00,8.52
VICR,Vicor Corp.,Technology,"5,307.0%",0,N/A,N/A,$0.00,"$1,724.78",54,0.0%,,$82.40,38.71
VIEW,View Inc.,N/A,13.4%,0,N/A,N/A,$0.00,$32.45,0,N/A,,$2.54,0.1327
VIR,Vir Biotechnology Inc,Healthcare,"2,456.0%",0,N/A,N/A,$0.00,"$3,291.04",N/A,0.0%,,$31.78,18.05
VITL,Vital Farms Inc,N/A,"1,318.0%",0,N/A,N/A,$0.00,$538.37,0,N/A,,$18.18,7.89
VLD,Velo3D Inc,N/A,209.0%,0,N/A,N/A,$0.00,$402.34,0,N/A,,$5.96,1.28
VLGEA,"Village Super Market, Inc.",Consumer Defensive,"2,199.0%",0.04472219445,0.0%,0.0%,$0.98,$232.29,0,N/A,,$23.81,18.45
VLY,Valley National Bancorp,Financial Services,751.0%,0.05702481475,0.0%,0.0%,$0.43,"$3,814.14",7,37.2%,1.2,$12.48,6.22
VMEO,Vimeo Inc,N/A,410.0%,0,N/A,N/A,$0.00,$641.19,0,N/A,,$7.74,3.07
VNDA,Vanda Pharmaceuticals Inc,Healthcare,652.0%,0,N/A,N/A,$0.00,$374.54,23,0.0%,,$11.90,5.75
VPG,Vishay Precision Group Inc,Technology,"3,637.0%",0,N/A,N/A,$0.00,$457.43,0,N/A,,$45.69,27.03
VRAY,ViewRay Inc.,Healthcare,37.9%,0,N/A,N/A,$0.00,$69.55,0,N/A,,$4.96,0.34
VRDN,Viridian Therapeutics Inc,N/A,"2,572.0%",0,N/A,N/A,$0.00,"$1,109.30",0,N/A,,$39.00,9.87
VRE,Veris Residential Inc,N/A,"1,634.0%",0,N/A,N/A,$0.00,"$1,498.08",N/A,0.0%,,$17.69,10.22
VREX,Varex Imaging Corp,Healthcare,"2,272.0%",0,N/A,N/A,$0.00,$917.89,32,0.0%,,$23.78,17.11
VRNS,Varonis Systems Inc,Technology,"2,500.0%",0,N/A,N/A,$0.00,"$2,742.81",N/A,0.0%,,$34.30,15.61
VRNT,"Verint Systems, Inc.",Technology,"3,436.0%",0,N/A,N/A,$0.00,"$2,209.35",N/A,0.0%,,$51.01,31.63
VRRM,Verra Mobility Corp,Industrials,"1,878.0%",0,N/A,N/A,$0.00,"$2,824.35",32,0.0%,,$19.25,12.76
VRTS,Virtus Investment Partners Inc,Financial Services,"19,677.0%",0.03235918912,10.0%,29.7%,$6.37,"$1,434.14",12,38.7%,,$245.92,138.07
VRTV,Veritiv Corp,Industrials,"12,187.0%",0.01542163473,N/A,N/A,$1.88,"$1,650.92",5,8.1%,,$160.08,93.02
VSEC,VSE Corp.,Industrials,"5,193.0%",0.007677630601,0.0%,4.6%,$0.40,$669.17,22,16.5%,,$59.01,31.65
VSH,"Vishay Intertechnology, Inc.",Technology,"2,778.0%",0.01431005733,0.0%,3.3%,$0.40,"$3,544.31",8,13.0%,,$28.10,16.42
VSTO,Vista Outdoor Inc,Consumer Cyclical,"2,703.0%",0,N/A,N/A,$0.00,"$1,546.12",N/A,0.0%,,$32.60,22.97
VTGN,VistaGen Therapeutics Inc,Healthcare,171.0%,0,N/A,N/A,$0.00,$375.05,0,N/A,1.7,$963.00,1.69
VTLE,Vital Energy Inc.,N/A,"4,190.0%",0,N/A,N/A,$0.00,$779.21,1,0.0%,,$90.45,39.74
VTNR,Vertex Energy Inc,Energy,553.0%,0,N/A,N/A,$0.00,$419.92,0,N/A,,$14.64,5.15
VTOL,Bristow Group Inc.,N/A,"2,684.0%",0,N/A,N/A,$0.00,$751.74,47,0.0%,,$30.94,20.08
VTYX,Ventyx Biosciences Inc,N/A,"3,278.0%",0,N/A,N/A,$0.00,"$1,765.20",0,N/A,,$47.25,11.07
VUZI,Vuzix Corporation,Technology,501.0%,0,N/A,N/A,$0.00,$316.73,0,N/A,,$10.49,3.27
VVI,Viad Corp.,Industrials,"2,348.0%",0,N/A,N/A,$0.00,$489.17,25,0.0%,,$44.25,17.1
VVX,V2X Inc,N/A,"4,780.0%",0,N/A,N/A,$0.00,"$1,482.06",N/A,0.0%,,$51.00,29.55
VWE,Vintage Wine Estates Inc,N/A,96.5%,0,N/A,N/A,$0.00,$57.27,0,N/A,,$9.13,0.96
VXRT,Vaxart Inc,Healthcare,87.9%,0,N/A,N/A,$0.00,$119.12,N/A,0.0%,,$4.62,0.56
VZIO,VIZIO Holding Corp,N/A,653.0%,0,N/A,N/A,$0.00,"$1,262.95",0,N/A,,$13.84,6.32
WABC,Westamerica Bancorporation,Financial Services,"3,894.0%",0.04314329738,0.0%,1.0%,$1.64,"$1,037.68",7,31.6%,0.6,$61.98,34.73
WAFD,Washington Federal Inc.,Financial Services,"2,630.0%",0.03802281369,4.2%,6.8%,$0.96,"$1,730.34",6,23.5%,0.9,$37.92,23.46
WASH,"Washington Trust Bancorp, Inc.",Financial Services,"2,691.0%",0.08324043107,3.7%,5.4%,$2.71,$457.99,7,69.0%,,$53.77,22.26
WD,Walker & Dunlop Inc,Financial Services,"7,420.0%",0.0327531997,5.0%,20.3%,$2.43,"$2,473.86",15,48.3%,,$111.89,60.5
WDFC,WD-40 Co.,Basic Materials,"18,412.0%",0.01803171844,6.4%,9.0%,$3.20,"$2,499.03",42,73.2%,,$206.69,143.77
WEAV,Weave Communications Inc,N/A,913.0%,0,N/A,N/A,$0.00,$609.16,0,N/A,,$9.13,2.91
WERN,"Werner Enterprises, Inc.",Industrials,"4,368.0%",0.01185105531,8.3%,7.6%,$0.52,"$2,768.30",12,14.9%,,$50.17,35.63
WEYS,"Weyco Group, Inc",Consumer Cyclical,"2,645.0%",0.03780718336,4.2%,1.7%,$0.95,$251.52,8,27.7%,0.8,$28.95,19.31
WFRD,Weatherford International plc,N/A,"6,264.0%",0,N/A,N/A,$0.00,"$4,514.11",0,N/A,,$70.18,16.96
WGO,"Winnebago Industries, Inc.",Consumer Cyclical,"6,084.0%",0.01775147929,50.0%,22.0%,$1.07,"$1,838.01",7,14.4%,,$69.91,46.96
WGS,GeneDx Holdings Corp,N/A,613.0%,0,N/A,N/A,$0.00,$156.87,0,N/A,209.1,$591.00,0.22
WHD,Cactus Inc,Energy,"3,875.0%",0.01131439416,N/A,N/A,$0.44,"$2,497.37",19,25.5%,,$57.98,31.37
